disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,track_number,type,uri,artist_id,album_id,preview_url
1,251094,True,{'isrc': 'USUG12306066'},{'spotify': 'https://open.spotify.com/track/6YV2AI87l1n2fzqU8Dyo05'},https://api.spotify.com/v1/tracks/6YV2AI87l1n2fzqU8Dyo05,6YV2AI87l1n2fzqU8Dyo05,False,Virginia Beach,57,1,track,spotify:track:6YV2AI87l1n2fzqU8Dyo05,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,141212,True,{'isrc': 'USUG12306067'},{'spotify': 'https://open.spotify.com/track/59ZmQR4pwCaa5iM3veM7Cs'},https://api.spotify.com/v1/tracks/59ZmQR4pwCaa5iM3veM7Cs,59ZmQR4pwCaa5iM3veM7Cs,False,Amen (feat. Teezo Touchdown),49,2,track,spotify:track:59ZmQR4pwCaa5iM3veM7Cs,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,285630,True,{'isrc': 'USUG12306068'},{'spotify': 'https://open.spotify.com/track/2R30S0W4JCM9JaQWlpmeWn'},https://api.spotify.com/v1/tracks/2R30S0W4JCM9JaQWlpmeWn,2R30S0W4JCM9JaQWlpmeWn,False,Calling For You (feat. 21 Savage),50,3,track,spotify:track:2R30S0W4JCM9JaQWlpmeWn,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,155154,True,{'isrc': 'USUG12306069'},{'spotify': 'https://open.spotify.com/track/6LFW4dEsLeiGluniXRgVYr'},https://api.spotify.com/v1/tracks/6LFW4dEsLeiGluniXRgVYr,6LFW4dEsLeiGluniXRgVYr,False,Fear Of Heights,49,4,track,spotify:track:6LFW4dEsLeiGluniXRgVYr,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,164142,True,{'isrc': 'USUG12306070'},{'spotify': 'https://open.spotify.com/track/1us5wNgZc0YLT8RQQs2Q7L'},https://api.spotify.com/v1/tracks/1us5wNgZc0YLT8RQQs2Q7L,1us5wNgZc0YLT8RQQs2Q7L,False,Daylight,48,5,track,spotify:track:1us5wNgZc0YLT8RQQs2Q7L,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,247444,True,{'isrc': 'USUG12306071'},{'spotify': 'https://open.spotify.com/track/6xIsHPRHdbzU6UMVFn4wh8'},https://api.spotify.com/v1/tracks/6xIsHPRHdbzU6UMVFn4wh8,6xIsHPRHdbzU6UMVFn4wh8,False,First Person Shooter (feat. J. Cole),51,6,track,spotify:track:6xIsHPRHdbzU6UMVFn4wh8,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,260111,True,{'isrc': 'USUG12306072'},{'spotify': 'https://open.spotify.com/track/2uvBprdlMpzeN5Bq0PzMBI'},https://api.spotify.com/v1/tracks/2uvBprdlMpzeN5Bq0PzMBI,2uvBprdlMpzeN5Bq0PzMBI,False,IDGAF (feat. Yeat),49,7,track,spotify:track:2uvBprdlMpzeN5Bq0PzMBI,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,259846,True,{'isrc': 'USUG12306073'},{'spotify': 'https://open.spotify.com/track/0pdMOh52apEWAS1xELJY7Q'},https://api.spotify.com/v1/tracks/0pdMOh52apEWAS1xELJY7Q,0pdMOh52apEWAS1xELJY7Q,False,7969 Santa,49,8,track,spotify:track:0pdMOh52apEWAS1xELJY7Q,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,310490,True,{'isrc': 'USUG12306064'},{'spotify': 'https://open.spotify.com/track/4gQBXN2GBRpemMuxg5y3h9'},https://api.spotify.com/v1/tracks/4gQBXN2GBRpemMuxg5y3h9,4gQBXN2GBRpemMuxg5y3h9,False,Slime You Out (feat. SZA),50,9,track,spotify:track:4gQBXN2GBRpemMuxg5y3h9,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,184089,True,{'isrc': 'USUG12306074'},{'spotify': 'https://open.spotify.com/track/3nHat22UwPywIevUrXIhy1'},https://api.spotify.com/v1/tracks/3nHat22UwPywIevUrXIhy1,3nHat22UwPywIevUrXIhy1,False,Bahamas Promises,49,10,track,spotify:track:3nHat22UwPywIevUrXIhy1,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,209990,True,{'isrc': 'USUG12306098'},{'spotify': 'https://open.spotify.com/track/5BTu8L170anjdgSohdBkkv'},https://api.spotify.com/v1/tracks/5BTu8L170anjdgSohdBkkv,5BTu8L170anjdgSohdBkkv,False,Tried Our Best,51,11,track,spotify:track:5BTu8L170anjdgSohdBkkv,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,112093,True,{'isrc': 'USUG12306077'},{'spotify': 'https://open.spotify.com/track/71VKjJjn76sn5Tt8X8Ay8c'},https://api.spotify.com/v1/tracks/71VKjJjn76sn5Tt8X8Ay8c,71VKjJjn76sn5Tt8X8Ay8c,False,Screw The World - Interlude,43,12,track,spotify:track:71VKjJjn76sn5Tt8X8Ay8c,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,262768,True,{'isrc': 'USUG12306078'},{'spotify': 'https://open.spotify.com/track/7jKNxYzPFGDWEemcRVebLb'},https://api.spotify.com/v1/tracks/7jKNxYzPFGDWEemcRVebLb,7jKNxYzPFGDWEemcRVebLb,False,Drew A Picasso,50,13,track,spotify:track:7jKNxYzPFGDWEemcRVebLb,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,277720,True,{'isrc': 'USUG12306079'},{'spotify': 'https://open.spotify.com/track/7uHF03xE84sQ5PicRNH3yu'},https://api.spotify.com/v1/tracks/7uHF03xE84sQ5PicRNH3yu,7uHF03xE84sQ5PicRNH3yu,False,Members Only (feat. PARTYNEXTDOOR),48,14,track,spotify:track:7uHF03xE84sQ5PicRNH3yu,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,182998,True,{'isrc': 'USUG12306080'},{'spotify': 'https://open.spotify.com/track/4e0uZkMYa8e8HJ5TEUN417'},https://api.spotify.com/v1/tracks/4e0uZkMYa8e8HJ5TEUN417,4e0uZkMYa8e8HJ5TEUN417,False,What Would Pluto Do,48,15,track,spotify:track:4e0uZkMYa8e8HJ5TEUN417,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,218611,True,{'isrc': 'USUG12306081'},{'spotify': 'https://open.spotify.com/track/04BF53Rb6LOpDUJG518IqS'},https://api.spotify.com/v1/tracks/04BF53Rb6LOpDUJG518IqS,04BF53Rb6LOpDUJG518IqS,False,All The Parties (feat. Chief Keef),47,16,track,spotify:track:04BF53Rb6LOpDUJG518IqS,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,266847,True,{'isrc': 'USUG12306082'},{'spotify': 'https://open.spotify.com/track/1dKXBUKx7oCB2UXlkihNn8'},https://api.spotify.com/v1/tracks/1dKXBUKx7oCB2UXlkihNn8,1dKXBUKx7oCB2UXlkihNn8,False,8am in Charlotte,50,17,track,spotify:track:1dKXBUKx7oCB2UXlkihNn8,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,161363,True,{'isrc': 'USUG12306083'},{'spotify': 'https://open.spotify.com/track/4bF4MxTGnNj8dTW0LZmAx5'},https://api.spotify.com/v1/tracks/4bF4MxTGnNj8dTW0LZmAx5,4bF4MxTGnNj8dTW0LZmAx5,False,BBL Love - Interlude,45,18,track,spotify:track:4bF4MxTGnNj8dTW0LZmAx5,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,133694,True,{'isrc': 'USUG12306084'},{'spotify': 'https://open.spotify.com/track/3BE3IYsAhqkTiRIR7T7x7M'},https://api.spotify.com/v1/tracks/3BE3IYsAhqkTiRIR7T7x7M,3BE3IYsAhqkTiRIR7T7x7M,False,Gently (feat. Bad Bunny),46,19,track,spotify:track:3BE3IYsAhqkTiRIR7T7x7M,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,319191,True,{'isrc': 'USUG12306085'},{'spotify': 'https://open.spotify.com/track/2DSy4HfDQoBsPPcRSoeM16'},https://api.spotify.com/v1/tracks/2DSy4HfDQoBsPPcRSoeM16,2DSy4HfDQoBsPPcRSoeM16,False,Rich Baby Daddy (feat. Sexyy Red & SZA),49,20,track,spotify:track:2DSy4HfDQoBsPPcRSoeM16,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,170414,True,{'isrc': 'USUG12306086'},{'spotify': 'https://open.spotify.com/track/6N7CsPNdryWPtG5CTmCHpx'},https://api.spotify.com/v1/tracks/6N7CsPNdryWPtG5CTmCHpx,6N7CsPNdryWPtG5CTmCHpx,False,Another Late Night (feat. Lil Yachty),47,21,track,spotify:track:6N7CsPNdryWPtG5CTmCHpx,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,258592,True,{'isrc': 'USUG12306087'},{'spotify': 'https://open.spotify.com/track/2QThr0NmKP43AbPOrW2cDl'},https://api.spotify.com/v1/tracks/2QThr0NmKP43AbPOrW2cDl,2QThr0NmKP43AbPOrW2cDl,False,Away From Home,47,22,track,spotify:track:2QThr0NmKP43AbPOrW2cDl,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,257180,True,{'isrc': 'USUG12306088'},{'spotify': 'https://open.spotify.com/track/1GZJGEId948OqKmf24ubj5'},https://api.spotify.com/v1/tracks/1GZJGEId948OqKmf24ubj5,1GZJGEId948OqKmf24ubj5,False,Polar Opposites,48,23,track,spotify:track:1GZJGEId948OqKmf24ubj5,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
2,160049,True,{'isrc': 'USUG12306112'},{'spotify': 'https://open.spotify.com/track/5Mc8XDfGQCMkOEZm9rS1cE'},https://api.spotify.com/v1/tracks/5Mc8XDfGQCMkOEZm9rS1cE,5Mc8XDfGQCMkOEZm9rS1cE,False,Red Button,56,1,track,spotify:track:5Mc8XDfGQCMkOEZm9rS1cE,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
2,264130,True,{'isrc': 'USUG12306114'},{'spotify': 'https://open.spotify.com/track/0ZB5pdrM1leH58IgokDPZM'},https://api.spotify.com/v1/tracks/0ZB5pdrM1leH58IgokDPZM,0ZB5pdrM1leH58IgokDPZM,False,Stories About My Brother,62,2,track,spotify:track:0ZB5pdrM1leH58IgokDPZM,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
2,374025,True,{'isrc': 'USUG12306116'},{'spotify': 'https://open.spotify.com/track/2Mph2Rvl5kVg0MYtfV60wZ'},https://api.spotify.com/v1/tracks/2Mph2Rvl5kVg0MYtfV60wZ,2Mph2Rvl5kVg0MYtfV60wZ,False,The Shoe Fits,56,3,track,spotify:track:2Mph2Rvl5kVg0MYtfV60wZ,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
2,181428,True,{'isrc': 'USUG12306118'},{'spotify': 'https://open.spotify.com/track/4ASBfwBwwo7DTT2zq9YSLP'},https://api.spotify.com/v1/tracks/4ASBfwBwwo7DTT2zq9YSLP,4ASBfwBwwo7DTT2zq9YSLP,False,Wick Man,51,4,track,spotify:track:4ASBfwBwwo7DTT2zq9YSLP,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
2,227692,True,{'isrc': 'USUG12306120'},{'spotify': 'https://open.spotify.com/track/2ut4BOQSqxLpcX5MtPjzYa'},https://api.spotify.com/v1/tracks/2ut4BOQSqxLpcX5MtPjzYa,2ut4BOQSqxLpcX5MtPjzYa,False,Evil Ways (feat. J. Cole),58,5,track,spotify:track:2ut4BOQSqxLpcX5MtPjzYa,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
2,230709,True,{'isrc': 'USUG12309646'},{'spotify': 'https://open.spotify.com/track/5Se32hEA9raeboZerywxka'},https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,5Se32hEA9raeboZerywxka,False,You Broke My Heart,72,6,track,spotify:track:5Se32hEA9raeboZerywxka,3TVXtAsR1Inumwj472S9r4,4Q7cRXio6mF2ImVUCcezPO,
1,251094,True,{'isrc': 'USUG12306066'},{'spotify': 'https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed'},https://api.spotify.com/v1/tracks/3eP13S8D5m2cweMEg3ZDed,3eP13S8D5m2cweMEg3ZDed,False,Virginia Beach,73,1,track,spotify:track:3eP13S8D5m2cweMEg3ZDed,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,141212,True,{'isrc': 'USUG12306067'},{'spotify': 'https://open.spotify.com/track/0Mrnt1YqVuW2bqmwu4VxDt'},https://api.spotify.com/v1/tracks/0Mrnt1YqVuW2bqmwu4VxDt,0Mrnt1YqVuW2bqmwu4VxDt,False,Amen (feat. Teezo Touchdown),60,2,track,spotify:track:0Mrnt1YqVuW2bqmwu4VxDt,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,285630,True,{'isrc': 'USUG12306068'},{'spotify': 'https://open.spotify.com/track/2nibvvDdAQkVraYP00z2RS'},https://api.spotify.com/v1/tracks/2nibvvDdAQkVraYP00z2RS,2nibvvDdAQkVraYP00z2RS,False,Calling For You (feat. 21 Savage),62,3,track,spotify:track:2nibvvDdAQkVraYP00z2RS,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,155154,True,{'isrc': 'USUG12306069'},{'spotify': 'https://open.spotify.com/track/53KaP77tkliz36LPxWGlWK'},https://api.spotify.com/v1/tracks/53KaP77tkliz36LPxWGlWK,53KaP77tkliz36LPxWGlWK,False,Fear Of Heights,62,4,track,spotify:track:53KaP77tkliz36LPxWGlWK,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,164142,True,{'isrc': 'USUG12306070'},{'spotify': 'https://open.spotify.com/track/4ZT0wGKwlJRjpMUuwZVy3p'},https://api.spotify.com/v1/tracks/4ZT0wGKwlJRjpMUuwZVy3p,4ZT0wGKwlJRjpMUuwZVy3p,False,Daylight,63,5,track,spotify:track:4ZT0wGKwlJRjpMUuwZVy3p,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,247444,True,{'isrc': 'USUG12306071'},{'spotify': 'https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU'},https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,7aqfrAY2p9BUSiupwk3svU,False,First Person Shooter (feat. J. Cole),75,6,track,spotify:track:7aqfrAY2p9BUSiupwk3svU,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,260111,True,{'isrc': 'USUG12306072'},{'spotify': 'https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE'},https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,2YSzYUF3jWqb9YP9VXmpjE,False,IDGAF (feat. Yeat),77,7,track,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,259846,True,{'isrc': 'USUG12306073'},{'spotify': 'https://open.spotify.com/track/1GpWY5RiInhezB8wGWs6oN'},https://api.spotify.com/v1/tracks/1GpWY5RiInhezB8wGWs6oN,1GpWY5RiInhezB8wGWs6oN,False,7969 Santa,61,8,track,spotify:track:1GpWY5RiInhezB8wGWs6oN,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,310490,True,{'isrc': 'USUG12306064'},{'spotify': 'https://open.spotify.com/track/0AYt6NMyyLd0rLuvr0UkMH'},https://api.spotify.com/v1/tracks/0AYt6NMyyLd0rLuvr0UkMH,0AYt6NMyyLd0rLuvr0UkMH,False,Slime You Out (feat. SZA),67,9,track,spotify:track:0AYt6NMyyLd0rLuvr0UkMH,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,184089,True,{'isrc': 'USUG12306074'},{'spotify': 'https://open.spotify.com/track/3JZjcKImHcmOI9ylL4zrSc'},https://api.spotify.com/v1/tracks/3JZjcKImHcmOI9ylL4zrSc,3JZjcKImHcmOI9ylL4zrSc,False,Bahamas Promises,65,10,track,spotify:track:3JZjcKImHcmOI9ylL4zrSc,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,209990,True,{'isrc': 'USUG12306098'},{'spotify': 'https://open.spotify.com/track/3IHt4j5uAEl7iBu8Utn985'},https://api.spotify.com/v1/tracks/3IHt4j5uAEl7iBu8Utn985,3IHt4j5uAEl7iBu8Utn985,False,Tried Our Best,66,11,track,spotify:track:3IHt4j5uAEl7iBu8Utn985,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,112093,True,{'isrc': 'USUG12306077'},{'spotify': 'https://open.spotify.com/track/0ArVfVP8B5svkfj8clHNzB'},https://api.spotify.com/v1/tracks/0ArVfVP8B5svkfj8clHNzB,0ArVfVP8B5svkfj8clHNzB,False,Screw The World - Interlude,51,12,track,spotify:track:0ArVfVP8B5svkfj8clHNzB,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,262768,True,{'isrc': 'USUG12306078'},{'spotify': 'https://open.spotify.com/track/03rwnftfgpYVO6QDWOZcG6'},https://api.spotify.com/v1/tracks/03rwnftfgpYVO6QDWOZcG6,03rwnftfgpYVO6QDWOZcG6,False,Drew A Picasso,64,13,track,spotify:track:03rwnftfgpYVO6QDWOZcG6,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,277720,True,{'isrc': 'USUG12306079'},{'spotify': 'https://open.spotify.com/track/24FUBxaAYSBlWsbSnEzDcn'},https://api.spotify.com/v1/tracks/24FUBxaAYSBlWsbSnEzDcn,24FUBxaAYSBlWsbSnEzDcn,False,Members Only (feat. PARTYNEXTDOOR),66,14,track,spotify:track:24FUBxaAYSBlWsbSnEzDcn,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,182998,True,{'isrc': 'USUG12306080'},{'spotify': 'https://open.spotify.com/track/1DAibqbopEYULPEtE8WHTE'},https://api.spotify.com/v1/tracks/1DAibqbopEYULPEtE8WHTE,1DAibqbopEYULPEtE8WHTE,False,What Would Pluto Do,63,15,track,spotify:track:1DAibqbopEYULPEtE8WHTE,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,218611,True,{'isrc': 'USUG12306081'},{'spotify': 'https://open.spotify.com/track/1PIgY9ybyFT9uWLM5POYGY'},https://api.spotify.com/v1/tracks/1PIgY9ybyFT9uWLM5POYGY,1PIgY9ybyFT9uWLM5POYGY,False,All The Parties (feat. Chief Keef),62,16,track,spotify:track:1PIgY9ybyFT9uWLM5POYGY,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,266847,True,{'isrc': 'USUG12306082'},{'spotify': 'https://open.spotify.com/track/0w3Mfe4PIVjuFjJbe3OlYv'},https://api.spotify.com/v1/tracks/0w3Mfe4PIVjuFjJbe3OlYv,0w3Mfe4PIVjuFjJbe3OlYv,False,8am in Charlotte,67,17,track,spotify:track:0w3Mfe4PIVjuFjJbe3OlYv,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,161363,True,{'isrc': 'USUG12306083'},{'spotify': 'https://open.spotify.com/track/1mjAD7IYvI5UGiB7WnppMf'},https://api.spotify.com/v1/tracks/1mjAD7IYvI5UGiB7WnppMf,1mjAD7IYvI5UGiB7WnppMf,False,BBL Love - Interlude,56,18,track,spotify:track:1mjAD7IYvI5UGiB7WnppMf,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,133694,True,{'isrc': 'USUG12306084'},{'spotify': 'https://open.spotify.com/track/6ZprqcYFC6D9eIZaCoqrSn'},https://api.spotify.com/v1/tracks/6ZprqcYFC6D9eIZaCoqrSn,6ZprqcYFC6D9eIZaCoqrSn,False,Gently (feat. Bad Bunny),67,19,track,spotify:track:6ZprqcYFC6D9eIZaCoqrSn,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,319191,True,{'isrc': 'USUG12306085'},{'spotify': 'https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6'},https://api.spotify.com/v1/tracks/1yeB8MUNeLo9Ek1UEpsyz6,1yeB8MUNeLo9Ek1UEpsyz6,False,Rich Baby Daddy (feat. Sexyy Red & SZA),79,20,track,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,170414,True,{'isrc': 'USUG12306086'},{'spotify': 'https://open.spotify.com/track/17IBDpAl3J39swaoPlfGpp'},https://api.spotify.com/v1/tracks/17IBDpAl3J39swaoPlfGpp,17IBDpAl3J39swaoPlfGpp,False,Another Late Night (feat. Lil Yachty),63,21,track,spotify:track:17IBDpAl3J39swaoPlfGpp,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,258592,True,{'isrc': 'USUG12306087'},{'spotify': 'https://open.spotify.com/track/4IcbUXrAzBtn6iUO1LP471'},https://api.spotify.com/v1/tracks/4IcbUXrAzBtn6iUO1LP471,4IcbUXrAzBtn6iUO1LP471,False,Away From Home,59,22,track,spotify:track:4IcbUXrAzBtn6iUO1LP471,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,257180,True,{'isrc': 'USUG12306088'},{'spotify': 'https://open.spotify.com/track/3oZZfVvLJuDYc4Vn3A63Fw'},https://api.spotify.com/v1/tracks/3oZZfVvLJuDYc4Vn3A63Fw,3oZZfVvLJuDYc4Vn3A63Fw,False,Polar Opposites,61,23,track,spotify:track:3oZZfVvLJuDYc4Vn3A63Fw,3TVXtAsR1Inumwj472S9r4,4czdORdCWP9umpbhFXK2fW,
1,239359,True,{'isrc': 'USUG12208598'},{'spotify': 'https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N'},https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,1bDbXMyjaUIooNwFE9wn0N,False,Rich Flex,75,1,track,spotify:track:1bDbXMyjaUIooNwFE9wn0N,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,170501,True,{'isrc': 'USUG12208599'},{'spotify': 'https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb'},https://api.spotify.com/v1/tracks/46s57QULU02Voy0Kup6UEb,46s57QULU02Voy0Kup6UEb,False,Major Distribution,65,2,track,spotify:track:46s57QULU02Voy0Kup6UEb,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,261543,True,{'isrc': 'USUG12208600'},{'spotify': 'https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX'},https://api.spotify.com/v1/tracks/34tz0eDhGuFErIuW3q4mPX,34tz0eDhGuFErIuW3q4mPX,False,On BS,69,3,track,spotify:track:34tz0eDhGuFErIuW3q4mPX,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,152961,True,{'isrc': 'USUG12208601'},{'spotify': 'https://open.spotify.com/track/0wshkEEcJUQU33RSRBb5dv'},https://api.spotify.com/v1/tracks/0wshkEEcJUQU33RSRBb5dv,0wshkEEcJUQU33RSRBb5dv,False,BackOutsideBoyz,62,4,track,spotify:track:0wshkEEcJUQU33RSRBb5dv,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,160821,True,{'isrc': 'USUG12208602'},{'spotify': 'https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V'},https://api.spotify.com/v1/tracks/7l2nxyx7IkBX5orhkALg0V,7l2nxyx7IkBX5orhkALg0V,False,Privileged Rappers,68,5,track,spotify:track:7l2nxyx7IkBX5orhkALg0V,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,214588,True,{'isrc': 'USUG12208603'},{'spotify': 'https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC'},https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,2ZL7WZcjuYKi1KUDtp4kCC,False,Spin Bout U,74,6,track,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,399153,True,{'isrc': 'USUG12208604'},{'spotify': 'https://open.spotify.com/track/0sSRLXxknVTQDStgU1NqpY'},https://api.spotify.com/v1/tracks/0sSRLXxknVTQDStgU1NqpY,0sSRLXxknVTQDStgU1NqpY,False,Hours In Silence,70,7,track,spotify:track:0sSRLXxknVTQDStgU1NqpY,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,180098,True,{'isrc': 'USUG12208605'},{'spotify': 'https://open.spotify.com/track/4Flfb4fGscN9kXPOduQLrv'},https://api.spotify.com/v1/tracks/4Flfb4fGscN9kXPOduQLrv,4Flfb4fGscN9kXPOduQLrv,False,Treacherous Twins,60,8,track,spotify:track:4Flfb4fGscN9kXPOduQLrv,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,236795,True,{'isrc': 'USUG12208606'},{'spotify': 'https://open.spotify.com/track/7GeTsDIc5ykNB6lORO6Cee'},https://api.spotify.com/v1/tracks/7GeTsDIc5ykNB6lORO6Cee,7GeTsDIc5ykNB6lORO6Cee,False,Circo Loco,67,9,track,spotify:track:7GeTsDIc5ykNB6lORO6Cee,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,242026,True,{'isrc': 'USUG12208607'},{'spotify': 'https://open.spotify.com/track/2KLwPaRDOB87XOYAT2fgxh'},https://api.spotify.com/v1/tracks/2KLwPaRDOB87XOYAT2fgxh,2KLwPaRDOB87XOYAT2fgxh,False,Pussy & Millions (feat. Travis Scott),70,10,track,spotify:track:2KLwPaRDOB87XOYAT2fgxh,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,225439,True,{'isrc': 'USUG12208608'},{'spotify': 'https://open.spotify.com/track/45pUWUeEWGoSdH6UF162G8'},https://api.spotify.com/v1/tracks/45pUWUeEWGoSdH6UF162G8,45pUWUeEWGoSdH6UF162G8,False,Broke Boys,64,11,track,spotify:track:45pUWUeEWGoSdH6UF162G8,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
1,356389,True,{'isrc': 'USUG12208609'},{'spotify': 'https://open.spotify.com/track/410TZrK18uRjtsTunG14cl'},https://api.spotify.com/v1/tracks/410TZrK18uRjtsTunG14cl,410TZrK18uRjtsTunG14cl,False,Middle of the Ocean,60,12,track,spotify:track:410TZrK18uRjtsTunG14cl,3TVXtAsR1Inumwj472S9r4,5MS3MvWHJ3lOZPLiMxzOU6,
